DealerCode,BPNO,CustomerCode,BPRegion,BPProvince,BP_District,DocNo,DocDate,Rowname,BU,Amount
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6412163,20211210,SUN BOARD <6 MM.,CEILING&WALL,17050
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640823-0001,20210823,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,1139
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640309-0001,20210309,SCG CEMENT (BAG),GREY CEMENT,720
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640313-0002,20210313,DEZIGN SMART,CEILING&WALL,300
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641015-0002,20211015,STANDARD BOARD,SGIC,520
5100003,10001384,AR-0272,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN641127-0003,20211127,SUA SUPER,GREY CEMENT,1050
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406203,20210610,ADHESIVE CEMENT/GROUT,HIP,29952
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411073,20211105,MODEENA,CEILING&WALL,83220
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402288,20210216,SUA SUPER,GREY CEMENT,4350
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402004,20210201,GENERAL PLASTER  (BAG),MORTAR,5440
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407441,20210726,ADHESIVE CEMENT/GROUT,HIP,29952
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411361,20211123,GENERAL PLASTER  (BAG),MORTAR,8400
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411361,20211123,FENCE CUTTING HEAD,CEILING&WALL,11500
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407199,20210712,GENERAL PLASTER  (BAG),MORTAR,8160
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6412213,20211213,GENERAL PLASTER  (BAG),MORTAR,5680
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405006,20210503,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6405006,20210503,SUA SUPER,GREY CEMENT,12180
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406207,20210610,ADHESIVE MORTAR,MORTAR,9500
5100003,10001400,AR-1053,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401178,20210113,STANDARD BOARD,SGIC,8750
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407026,20210702,EASYPLAS,SGIC,1230
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410340,20211021,SUA SUPER,GREY CEMENT,3640
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406106,20210605,GENERAL PLASTER  (BAG),MORTAR,6900
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403423,20210320,SUA SUPER,GREY CEMENT,8700
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406209,20210610,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,3840
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402082,20210204,MORTAR EASY,MORTAR,295
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411057,20211104,EASYPLAS,SGIC,925
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6409209,20210914,- COLOR : 5 MM.,ROOF&FITTING,118
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406056,20210603,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403423,20210320,ADHESIVE CEMENT/GROUT,HIP,9984
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410397,20211027,RAIN GUTTER - DELUXE,WINDSOR,1321
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403542,20210326,MORTAR EASY,MORTAR,2360
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412249,20211215,ADHESIVE CEMENT/GROUT,HIP,3080
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404299,20210420,SPECIAL MORTAR,MORTAR,525
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6409017,20210902,- COLOR : 5 MM.,ROOF&FITTING,3821
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403165,20210309,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,4250
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401182,20210113,SUA SUPER,GREY CEMENT,13050
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410050,20211004,SUN BOARD <6 MM.,CEILING&WALL,17050
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402410,20210223,SKIM GREY,MORTAR,780
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402032,20210202,FABRICATED,SGIC,655
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404208,20210410,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410415,20211028,GENERAL PLASTER  (BAG),MORTAR,2840
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402410,20210223,SUN BOARD >6 MM.,CEILING&WALL,6188
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412272,20211216,GENERAL PLASTER  (BAG),MORTAR,7300
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402001,20210201,FABRICATED,SGIC,500
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401041,20210106,SUA SUPER,GREY CEMENT,8700
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404163,20210408,Q-CON ALC 7.5,Q-CON,3037.5
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403231,20210312,SUA SUPER,GREY CEMENT,2610
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403637,20210331,GENERAL PLASTER  (BAG),MORTAR,690
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412272,20211216,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,8900
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401561,20210129,GENERAL PLASTER  (BAG),MORTAR,1380
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401177,20210113,GL-CONVENTIONAL,SFG,1225
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405525,20210527,ADHESIVE CEMENT/GROUT,HIP,10140
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405194,20210511,Q-CON ALC 7.5,Q-CON,2025
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403310,20210316,SUA SUPER,GREY CEMENT,4350
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6409338,20210921,CEILING TILE,SGIC,8775
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403425,20210320,SUA SUPER,GREY CEMENT,435
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402155,20210208,GENERAL PLASTER  (BAG),MORTAR,2070
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407026,20210702,SPECIAL MORTAR,MORTAR,700
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410185,20211012,CEILING TILE,SGIC,3150
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411162,20211111,TECHNICAL BOARD,SGIC,1900
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403002,20210301,CEILING TILE,SGIC,2100
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407089,20210706,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411231,20211116,SMARTBOARD >6 MM.,CEILING&WALL,6651
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404299,20210420,CEILING TILE,SGIC,2100
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406209,20210610,ASPHALT,HIP,1050
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410185,20211012,SUA SUPER,GREY CEMENT,2730
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411162,20211111,SMARTBOARD >6 MM.,CEILING&WALL,7390
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402264,20210215,SUA SUPER,GREY CEMENT,8700
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404208,20210410,ADHESIVE CEMENT/GROUT,HIP,9984
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406056,20210603,SMARTBOARD >6 MM.,CEILING&WALL,3805
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408050,20210805,SUA SUPER,GREY CEMENT,4400
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405192,20210511,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,615
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405192,20210511,EASYPLAS,SGIC,312
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412129,20211208,GENERAL PLASTER  (BAG),MORTAR,2920
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403187,20210310,ADHESIVE CEMENT/GROUT,HIP,9984
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402039,20210202,CONCRETE FORMWORK,HIP,20750
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402008,20210201,GENERAL PLASTER  (BAG),MORTAR,3450
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412350,20211221,SKIM GREY,MORTAR,1560
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411276,20211118,ASPHALT,HIP,950
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411445,20211127,TECHNICAL BOARD,SGIC,2660
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405192,20210511,SMARTBOARD >6 MM.,CEILING&WALL,2556
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407026,20210702,GENERAL PLASTER  (BAG),MORTAR,3450
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6409323,20210920,SUA SUPER,GREY CEMENT,4350
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401528,20210128,SMARTBOARD >6 MM.,CEILING&WALL,2075
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411057,20211104,STANDARD BOARD,SGIC,2560
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407066,20210705,CEILING TILE,SGIC,4200
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408212,20210817,SUA SUPER,GREY CEMENT,8800
5100003,10001405,AR-1893,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401041,20210106,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001430,AR-2363,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406151,20210608,GLASS BLOCK,HIP,10320
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401064,20210107,SUA SUPER,GREY CEMENT,4350
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408400,20210830,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406432,20210621,SUA SUPER,GREY CEMENT,6525
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408400,20210830,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,1025
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408400,20210830,MORTAR EASY,MORTAR,1200
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405287,20210515,GL-CONVENTIONAL EAVE ROOF,SFG,10500
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401064,20210107,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411282,20211118,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,12000
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6401232,20210115,GENERAL PLASTER  (BAG),MORTAR,690
